scenario;region;sector;subsector;technology;1990;2005;2010;2015;2020;2025;2030;2035;2040;2045;2050;Units;basin_id;sector_name;subRegion
Reference;LA;water_td_muni_W;UsaCstSE;UsaCstSE;0.0482439;0.0550453;0.057237;0.0539798;0.0529754;0.0533729;0.0548974;0.0564131;0.0579199;0.0592916;0.0606414;km^3;226;Municipal;South_Atlantic_Gulf
Reference;LA;water_td_pri_W;ArkWhtRedR;ArkWhtRedR;0.00495732;0.0358342;0.00151462;0.00109793;0.00110189;0.0010835;0.00102237;9.68E-04;9.12E-04;8.60E-04;8.15E-04;km^3;224;Mining;Arkansas_White_Red
Reference;LA;water_td_pri_W;ArkWhtRedR;desalination;0;0;0;0;0;0;0;0;0;2.88E-10;8.24E-10;km^3;224;Mining;Arkansas_White_Red
Reference;LA;water_td_pri_W;MissppRS;MissppRS;0.0312746;0.22607;0.00955542;0.00692658;0.00695158;0.00683557;0.00644989;0.00610739;0.00575605;0.00542841;0.00514114;km^3;219;Mining;Lower_Mississippi_River
Reference;LA;water_td_pri_W;TexasCst;TexasCst;9.07E-04;0.00655333;2.77E-04;2.01E-04;2.02E-04;1.98E-04;1.87E-04;1.77E-04;1.67E-04;1.57E-04;1.49E-04;km^3;225;Mining;Texas_Gulf_Coast
Reference;LA;water_td_pri_W;UsaCstSE;UsaCstSE;0.00203481;0.0147087;6.22E-04;4.51E-04;4.52E-04;4.45E-04;4.20E-04;3.97E-04;3.75E-04;3.53E-04;3.34E-04;km^3;226;Mining;South_Atlantic_Gulf
Reference;MA;water_td_an_W;UsaCstE;UsaCstE;9.84E-05;1.44E-04;1.23E-04;9.06E-05;9.62E-05;1.02E-04;1.08E-04;1.13E-04;1.19E-04;1.25E-04;1.30E-04;km^3;233;Livestock;Mid_Atlantic
Reference;MA;water_td_an_W;UsaCstE;desalination;0;3.41E-10;0;0;0;0;0;0;0;0;0;km^3;233;Livestock;Mid_Atlantic
Reference;MA;water_td_an_W;UsaCstNE;UsaCstNE;0.00133634;0.00195213;0.00167373;0.00123061;0.00130603;0.00138766;0.00146505;0.00153835;0.00161755;0.00169626;0.00177165;km^3;232;Livestock;New_England
Reference;MA;water_td_elec_W;UsaCstE;UsaCstE;0.0182767;0.0188938;0.0174403;0.00706625;0.00321927;0.00273158;0.00224595;0.00205148;0.00180389;0.00149145;0.00121703;km^3;233;Electricity;Mid_Atlantic
Reference;MA;water_td_elec_W;UsaCstE;desalination;0;4.49E-08;6.25E-09;0;0;0;0;0;0;0;0;km^3;233;Electricity;Mid_Atlantic
Reference;MA;water_td_elec_W;UsaCstNE;UsaCstNE;0.370857;0.383378;0.353885;0.143383;0.0653229;0.0554271;0.045573;0.041627;0.0366031;0.0302634;0.024695;km^3;232;Electricity;New_England
Reference;MA;water_td_ind_W;UsaCstE;UsaCstE;8.58E-04;0.00110932;1.61E-04;2.75E-04;2.96E-04;3.24E-04;3.58E-04;3.91E-04;4.28E-04;4.64E-04;5.00E-04;km^3;233;Manufacturing;Mid_Atlantic
Reference;MA;water_td_ind_W;UsaCstE;desalination;0;2.64E-09;0;0;0;0;0;0;0;0;0;km^3;233;Manufacturing;Mid_Atlantic
Reference;MA;water_td_ind_W;UsaCstNE;UsaCstNE;0.119182;0.154022;0.0224127;0.0382278;0.0411292;0.0449466;0.0497181;0.0543452;0.0593981;0.064402;0.0694622;km^3;232;Manufacturing;New_England
Reference;MA;water_td_irr_UsaCstE_W;UsaCstE;UsaCstE;7.68E-04;3.23E-04;9.54E-04;1.00E-03;0.00103779;0.00107183;0.00109616;0.00113203;0.00118377;0.00125001;0.00131064;km^3;233;Irrigation;Mid_Atlantic
Reference;MA;water_td_irr_UsaCstNE_W;UsaCstNE;UsaCstNE;0.100154;0.08859;0.0812914;0.0800499;0.0828704;0.105401;0.119715;0.136625;0.153911;0.175821;0.193232;km^3;232;Irrigation;New_England
Reference;MA;water_td_muni_W;UsaCstE;UsaCstE;0.00594423;0.00659766;0.0056682;0.00540326;0.00559801;0.00585071;0.00613408;0.00638128;0.00665735;0.0069172;0.0071674;km^3;233;Municipal;Mid_Atlantic
Reference;MA;water_td_muni_W;UsaCstE;desalination;0;1.57E-08;2.03E-09;0;0;0;0;0;0;0;0;km^3;233;Municipal;Mid_Atlantic
Reference;MA;water_td_muni_W;UsaCstNE;UsaCstNE;1.03148;1.14488;0.983587;0.937612;0.971406;1.01526;1.06443;1.10733;1.15523;1.20032;1.24374;km^3;232;Municipal;New_England
Reference;MA;water_td_pri_W;UsaCstE;UsaCstE;6.81E-05;2.17E-04;8.91E-05;1.69E-04;1.70E-04;1.67E-04;1.58E-04;1.49E-04;1.41E-04;1.33E-04;1.26E-04;km^3;233;Mining;Mid_Atlantic
Reference;MA;water_td_pri_W;UsaCstE;desalination;0;5.14E-10;0;0;0;0;0;0;0;0;0;km^3;233;Mining;Mid_Atlantic
Reference;MA;water_td_pri_W;UsaCstNE;UsaCstNE;0.00529808;0.0168367;0.00692635;0.0131782;0.0132257;0.013005;0.0122712;0.0116196;0.0109512;0.0103278;0.00978127;km^3;232;Mining;New_England
Reference;MD;water_td_an_W;OhioR;OhioR;1.21E-04;1.32E-04;1.35E-04;1.31E-04;1.39E-04;1.48E-04;1.56E-04;1.64E-04;1.73E-04;1.81E-04;1.89E-04;km^3;228;Livestock;Ohio_River
Reference;MD;water_td_an_W;UsaCstE;UsaCstE;0.00931399;0.0101894;0.0104538;0.0101306;0.0107515;0.0114234;0.0120605;0.0126639;0.0133159;0.0139639;0.0145845;km^3;233;Livestock;Mid_Atlantic
Reference;MD;water_td_an_W;UsaCstE;desalination;0;2.42E-08;3.75E-09;0;0;0;0;0;0;0;0;km^3;233;Livestock;Mid_Atlantic
Reference;MD;water_td_elec_W;OhioR;OhioR;0.0336676;0.042844;0.0347507;0.0216164;0.0155794;0.0155007;0.015298;0.0147113;0.0137922;0.011802;0.00970057;km^3;228;Electricity;Ohio_River
Reference;MD;water_td_elec_W;UsaCstE;UsaCstE;2.54692;3.2411;2.62885;1.63526;1.17857;1.17261;1.15727;1.11289;1.04336;0.892811;0.733838;km^3;233;Electricity;Mid_Atlantic
Reference;MD;water_td_elec_W;UsaCstE;desalination;8.47E-10;7.70E-06;9.42E-07;0;0;0;0;0;0;0;0;km^3;233;Electricity;Mid_Atlantic
Reference;MD;water_td_ind_W;OhioR;OhioR;0.00125651;0.00106959;8.96E-04;8.86E-04;9.31E-04;9.86E-04;0.00105691;0.00113443;0.0012133;0.00128913;0.0013663;km^3;228;Manufacturing;Ohio_River
Reference;MD;water_td_ind_W;UsaCstE;UsaCstE;0.0956022;0.0813796;0.0681392;0.0674302;0.070819;0.0749911;0.0804151;0.0863133;0.092314;0.0980836;0.103956;km^3;233;Manufacturing;Mid_Atlantic
Reference;MD;water_td_ind_W;UsaCstE;desalination;0;1.93E-07;2.44E-08;0;0;0;0;0;0;0;0;km^3;233;Manufacturing;Mid_Atlantic
Reference;MD;water_td_irr_OhioR_W;OhioR;OhioR;4.17E-05;2.47E-05;2.58E-05;2.86E-05;2.97E-05;3.03E-05;3.07E-05;3.13E-05;3.27E-05;3.46E-05;3.63E-05;km^3;228;Irrigation;Ohio_River
Reference;MD;water_td_irr_UsaCstE_W;UsaCstE;UsaCstE;0.160115;0.172816;0.186189;0.195046;0.202476;0.209117;0.213864;0.220862;0.230956;0.243881;0.25571;km^3;233;Irrigation;Mid_Atlantic
Reference;MD;water_td_muni_W;OhioR;OhioR;0.00502073;0.00437071;0.0050633;0.00499464;0.00510497;0.00522017;0.00538188;0.00554292;0.00570204;0.00584004;0.00597101;km^3;228;Municipal;Ohio_River
Reference;MD;water_td_muni_W;UsaCstE;UsaCstE;1.19407;1.03948;1.2042;1.18787;1.21411;1.24151;1.27997;1.31827;1.35611;1.38893;1.42008;km^3;233;Municipal;Mid_Atlantic
Reference;MD;water_td_muni_W;UsaCstE;desalination;3.97E-10;2.47E-06;4.32E-07;0;0;0;0;0;0;0;0;km^3;233;Municipal;Mid_Atlantic
Reference;MD;water_td_pri_W;OhioR;OhioR;4.94E-04;1.96E-04;9.34E-05;2.17E-04;2.18E-04;2.14E-04;2.02E-04;1.91E-04;1.80E-04;1.70E-04;1.61E-04;km^3;228;Mining;Ohio_River
Reference;MD;water_td_pri_W;UsaCstE;UsaCstE;0.0524814;0.0208147;0.00993011;0.0230717;0.023155;0.0227686;0.0214839;0.0203431;0.0191728;0.0180815;0.0171246;km^3;233;Mining;Mid_Atlantic
Reference;MD;water_td_pri_W;UsaCstE;desalination;0;4.94E-08;3.56E-09;0;0;0;0;0;0;0;0;km^3;233;Mining;Mid_Atlantic
Reference;ME;water_td_an_W;GreatLakes;GreatLakes;6.24E-04;0.00129108;0.00121583;0.00108772;0.00115438;0.00122653;0.00129494;0.00135972;0.00142973;0.0014993;0.00156593;km^3;227;Livestock;Great_Lakes
Reference;ME;water_td_an_W;UsaCstNE;UsaCstNE;8.84E-04;0.00183016;0.00172348;0.00154189;0.00163638;0.00173865;0.00183562;0.00192746;0.00202669;0.00212532;0.00221977;km^3;232;Livestock;New_England
Reference;ME;water_td_elec_W;GreatLakes;GreatLakes;0.104697;0.0625994;0.0373577;0.0367817;0.0161459;0.0162349;0.0148446;0.0131547;0.0108231;0.00847663;0.00677799;km^3;227;Electricity;Great_Lakes
Reference;ME;water_td_elec_W;UsaCstNE;UsaCstNE;0.713488;0.4266;0.254584;0.250658;0.110031;0.110637;0.101162;0.0896462;0.0737567;0.0577663;0.0461904;km^3;232;Electricity;New_England
Reference;ME;water_td_ind_W;GreatLakes;GreatLakes;0.00869706;0.00581599;0.00658446;0.00624551;0.0064949;0.00697634;0.00751183;0.00800501;0.00853656;0.00905131;0.00955026;km^3;227;Manufacturing;Great_Lakes
Reference;ME;water_td_ind_W;UsaCstNE;UsaCstNE;0.341533;0.228394;0.258572;0.245261;0.255055;0.273961;0.294989;0.314357;0.33523;0.355445;0.375039;km^3;232;Manufacturing;New_England
Reference;ME;water_td_irr_GreatLakes_W;GreatLakes;GreatLakes;4.16E-06;5.27E-05;2.53E-05;2.71E-05;2.81E-05;2.89E-05;2.95E-05;3.03E-05;3.16E-05;3.31E-05;3.46E-05;km^3;227;Irrigation;Great_Lakes
Reference;ME;water_td_irr_UsaCstNE_W;UsaCstNE;UsaCstNE;0.00440641;0.00400891;0.00717697;0.00706736;0.00731637;0.00930554;0.0105693;0.0120622;0.0135883;0.0155227;0.0170599;km^3;232;Irrigation;New_England
Reference;ME;water_td_muni_W;GreatLakes;GreatLakes;0.0105035;0.00882464;0.008445;0.00791868;0.00806262;0.00826081;0.00852224;0.00872419;0.00896256;0.00917417;0.00936439;km^3;227;Municipal;Great_Lakes
Reference;ME;water_td_muni_W;UsaCstNE;UsaCstNE;0.203163;0.170691;0.163348;0.153167;0.155951;0.159785;0.164842;0.168748;0.173358;0.177452;0.181131;km^3;232;Municipal;New_England
Reference;ME;water_td_pri_W;GreatLakes;GreatLakes;3.15E-04;8.62E-04;4.15E-04;7.06E-04;7.09E-04;6.97E-04;6.57E-04;6.23E-04;5.87E-04;5.53E-04;5.24E-04;km^3;227;Mining;Great_Lakes
Reference;ME;water_td_pri_W;UsaCstNE;UsaCstNE;0.00361295;0.00988184;0.00476127;0.00809507;0.00812428;0.00798871;0.00753797;0.00713768;0.00672707;0.00634416;0.00600843;km^3;232;Mining;New_England
Reference;MI;water_td_an_W;GreatLakes;GreatLakes;0.0200996;0.0216389;0.024674;0.0298392;0.0316679;0.0336471;0.0355237;0.0373009;0.0392214;0.04113;0.0429579;km^3;227;Livestock;Great_Lakes
Reference;MI;water_td_an_W;MissppRN;MissppRN;4.04E-04;4.35E-04;4.96E-04;6.00E-04;6.37E-04;6.77E-04;7.14E-04;7.50E-04;7.89E-04;8.27E-04;8.64E-04;km^3;218;Livestock;Upper_Mississippi
Reference;MI;water_td_elec_W;GreatLakes;GreatLakes;12.7316;14.8503;13.9404;12.0031;9.75987;8.75981;7.17519;6.7223;5.74215;4.27847;2.11046;km^3;227;Electricity;Great_Lakes
Reference;MI;water_td_elec_W;MissppRN;MissppRN;0.122287;0.142637;0.133897;0.11529;0.0937432;0.0841377;0.0689174;0.0645674;0.0551532;0.0410946;0.0202709;km^3;218;Electricity;Upper_Mississippi
Reference;MI;water_td_ind_W;GreatLakes;GreatLakes;2.24948;0.839716;0.817186;0.691728;0.732905;0.791911;0.855709;0.913479;0.97211;1.02934;1.08646;km^3;227;Manufacturing;Great_Lakes
Reference;MI;water_td_ind_W;MissppRN;MissppRN;0.0775034;0.0289315;0.0281552;0.0238327;0.0252514;0.0272844;0.0294825;0.0314729;0.033493;0.0354649;0.0374328;km^3;218;Manufacturing;Upper_Mississippi
Reference;MI;water_td_irr_GreatLakes_W;GreatLakes;GreatLakes;0.956061;0.933938;0.774268;0.828847;0.858834;0.883674;0.902432;0.928513;0.966476;1.01427;1.05843;km^3;227;Irrigation;Great_Lakes
Reference;MI;water_td_irr_MissppRN_W;MissppRN;MissppRN;0.00510945;0.00756287;0.00787242;0.00873677;0.00905944;0.0092935;0.00947315;0.00975653;0.0101688;0.0106852;0.0111579;km^3;218;Irrigation;Upper_Mississippi
Reference;MI;water_td_muni_W;GreatLakes;GreatLakes;2.09067;1.91073;1.80776;1.66908;1.70977;1.7661;1.82798;1.8772;1.92822;1.97449;2.0189;km^3;227;Municipal;Great_Lakes
Reference;MI;water_td_muni_W;MissppRN;MissppRN;0.0161018;0.014716;0.0139229;0.0128549;0.0131683;0.0136021;0.0140786;0.0144577;0.0148507;0.015207;0.0155491;km^3;218;Municipal;Upper_Mississippi
Reference;MI;water_td_pri_W;GreatLakes;GreatLakes;0.0588124;0.148762;0.0799594;0.117537;0.117961;0.115992;0.109448;0.103636;0.097674;0.0921143;0.0872396;km^3;227;Mining;Great_Lakes
Reference;MI;water_td_pri_W;MissppRN;MissppRN;0.00119258;0.00301656;0.0016214;0.00238338;0.00239198;0.00235206;0.00221935;0.0021015;0.00198061;0.00186787;0.00176902;km^3;218;Mining;Upper_Mississippi
Reference;MN;water_td_an_W;GreatLakes;GreatLakes;7.45E-04;8.60E-04;9.63E-04;9.55E-04;0.00101396;0.00107733;0.00113742;0.00119432;0.00125581;0.00131693;0.00137545;km^3;227;Livestock;Great_Lakes
Reference;MN;water_td_an_W;MissouriR;MissouriR;0.00177618;0.00205155;0.00229552;0.00227823;0.00241785;0.00256896;0.00271224;0.00284793;0.00299456;0.00314028;0.00327984;km^3;223;Livestock;Missouri_River
Reference;MN;water_td_an_W;MissppRN;MissppRN;0.0503534;0.0581599;0.0650764;0.064586;0.0685442;0.072828;0.07689;0.0807367;0.0848935;0.0890246;0.092981;km^3;218;Livestock;Upper_Mississippi
Reference;MN;water_td_an_W;NelsonR;NelsonR;0.00604926;0.0069871;0.00781802;0.00775912;0.00823464;0.00874927;0.00923727;0.00969939;0.0101988;0.0106951;0.0111704;km^3;23;Livestock;Saskatchewan_Nelson
Reference;MN;water_td_elec_W;GreatLakes;GreatLakes;0.132458;0.152826;0.145914;0.127276;0.120662;0.115705;0.0985459;0.0141395;0.0100505;0.00860156;0.00612235;km^3;227;Electricity;Great_Lakes
Reference;MN;water_td_elec_W;MissouriR;MissouriR;0.0124747;0.014393;0.013742;0.0119866;0.0113638;0.010897;0.00928092;0.00133164;9.47E-04;8.10E-04;5.77E-04;km^3;223;Electricity;Missouri_River
Reference;MN;water_td_elec_W;MissppRN;MissppRN;2.95068;3.40442;3.25043;2.83524;2.68792;2.57749;2.19525;0.314977;0.223888;0.191612;0.136384;km^3;218;Electricity;Upper_Mississippi
Reference;MN;water_td_elec_W;NelsonR;NelsonR;0.258604;0.298371;0.284875;0.248487;0.235575;0.225897;0.192396;0.0276053;0.019622;0.0167933;0.011953;km^3;23;Electricity;Saskatchewan_Nelson
Reference;MN;water_td_ind_W;GreatLakes;GreatLakes;0.00845102;0.00762463;0.00734678;0.0142495;0.0152483;0.0164229;0.0176808;0.0189081;0.0201778;0.0214488;0.0226856;km^3;227;Manufacturing;Great_Lakes
Reference;MN;water_td_ind_W;MissouriR;MissouriR;7.98E-04;7.20E-04;6.94E-04;0.00134536;0.00143966;0.00155056;0.00166932;0.0017852;0.00190507;0.00202507;0.00214185;km^3;223;Manufacturing;Missouri_River
Reference;MN;water_td_ind_W;MissppRN;MissppRN;0.186862;0.168589;0.162446;0.315074;0.337158;0.363131;0.390943;0.41808;0.446154;0.474258;0.501605;km^3;218;Manufacturing;Upper_Mississippi
Reference;MN;water_td_ind_W;NelsonR;NelsonR;0.0160913;0.0145178;0.0139887;0.027132;0.0290337;0.0312703;0.0336653;0.0360022;0.0384197;0.0408398;0.0431948;km^3;23;Manufacturing;Saskatchewan_Nelson
Reference;MN;water_td_irr_GreatLakes_W;GreatLakes;GreatLakes;2.46E-04;2.86E-04;2.53E-04;2.71E-04;2.81E-04;2.89E-04;2.95E-04;3.04E-04;3.16E-04;3.32E-04;3.46E-04;km^3;227;Irrigation;Great_Lakes
Reference;MN;water_td_irr_MissouriR_W;MissouriR;MissouriR;0.00104918;0.00167404;0.00184239;0.00207781;0.00220659;0.00227445;0.00230429;0.00235555;0.00250916;0.00275838;0.00298358;km^3;223;Irrigation;Missouri_River
Reference;MN;water_td_irr_MissppRN_W;MissppRN;MissppRN;0.701374;0.362253;0.43858;0.486734;0.504711;0.51775;0.527759;0.543546;0.566515;0.595285;0.621619;km^3;218;Irrigation;Upper_Mississippi
Reference;MN;water_td_irr_NelsonR_W;NelsonR;NelsonR;0.12978;0.19774;0.195937;0.216174;0.224813;0.230224;0.234298;0.240053;0.250411;0.264093;0.276755;km^3;23;Irrigation;Saskatchewan_Nelson
Reference;MN;water_td_muni_W;GreatLakes;GreatLakes;0.0366092;0.0329335;0.0332577;0.0320182;0.0332524;0.0344867;0.0356661;0.0366525;0.0376696;0.0386128;0.0395012;km^3;227;Municipal;Great_Lakes
Reference;MN;water_td_muni_W;MissouriR;MissouriR;0.00362798;0.00326371;0.00329584;0.00317301;0.00329532;0.00341763;0.00353451;0.00363226;0.00373306;0.00382653;0.00391457;km^3;223;Municipal;Missouri_River
Reference;MN;water_td_muni_W;MissppRN;MissppRN;0.831598;0.748102;0.755467;0.72731;0.755346;0.783383;0.810174;0.83258;0.855683;0.87711;0.89729;km^3;218;Municipal;Upper_Mississippi
Reference;MN;water_td_muni_W;NelsonR;NelsonR;0.0719401;0.064717;0.0653541;0.0629184;0.0653437;0.0677692;0.0700868;0.0720251;0.0740237;0.0758773;0.077623;km^3;23;Municipal;Saskatchewan_Nelson
Reference;MN;water_td_pri_W;GreatLakes;GreatLakes;0.00905069;0.0259859;0.0116203;4.91E-04;4.93E-04;4.85E-04;4.57E-04;4.33E-04;4.08E-04;3.85E-04;3.64E-04;km^3;227;Mining;Great_Lakes
Reference;MN;water_td_pri_W;MissouriR;MissouriR;9.26E-04;0.00265909;0.00118908;5.02E-05;5.04E-05;4.96E-05;4.68E-05;4.43E-05;4.18E-05;3.94E-05;3.73E-05;km^3;223;Mining;Missouri_River
Reference;MN;water_td_pri_W;MissppRN;MissppRN;0.207914;0.596954;0.266944;0.0112807;0.0113214;0.0111325;0.0105044;0.00994658;0.00937438;0.00884078;0.00837292;km^3;218;Mining;Upper_Mississippi
Reference;MN;water_td_pri_W;NelsonR;NelsonR;0.0178678;0.0513012;0.0229407;9.69E-04;9.73E-04;9.57E-04;9.03E-04;8.55E-04;8.06E-04;7.60E-04;7.20E-04;km^3;23;Mining;Saskatchewan_Nelson
Reference;MO;water_td_an_W;ArkWhtRedR;ArkWhtRedR;0.00753872;0.0136013;0.0148394;0.0129636;0.0137581;0.0146179;0.0154333;0.0162053;0.0170397;0.0178689;0.018663;km^3;224;Livestock;Arkansas_White_Red
Reference;MO;water_td_an_W;MissouriR;MissouriR;0.0264835;0.0477811;0.0521308;0.0455411;0.0483321;0.0513527;0.054217;0.0569293;0.0598604;0.0627734;0.0655631;km^3;223;Livestock;Missouri_River
Reference;MO;water_td_an_W;MissppRN;MissppRN;0.0105966;0.0191182;0.0208586;0.0182219;0.0193386;0.0205472;0.0216932;0.0227785;0.0239513;0.0251168;0.0262331;km^3;218;Livestock;Upper_Mississippi
Reference;MO;water_td_an_W;MissppRS;MissppRS;0.00289067;0.0052153;0.00569007;0.0049708;0.00527544;0.00560514;0.00591777;0.00621382;0.00653375;0.0068517;0.0071562;km^3;219;Livestock;Lower_Mississippi_River
Reference;MO;water_td_elec_W;ArkWhtRedR;ArkWhtRedR;0.978121;1.56583;1.52033;1.31082;1.20277;1.20097;1.19319;1.15947;1.04856;0.823848;0.53221;km^3;224;Electricity;Arkansas_White_Red
Reference;MO;water_td_elec_W;MissouriR;MissouriR;3.13609;5.02043;4.87455;4.20281;3.85636;3.8506;3.82567;3.71754;3.36193;2.64146;1.70639;km^3;223;Electricity;Missouri_River
Reference;MO;water_td_elec_W;MissppRN;MissppRN;3.07036;4.91519;4.77237;4.11471;3.77552;3.76989;3.74547;3.63962;3.29146;2.58609;1.67062;km^3;218;Electricity;Upper_Mississippi
Reference;MO;water_td_elec_W;MissppRS;MissppRS;0.269764;0.431853;0.419304;0.361522;0.331721;0.331225;0.32908;0.31978;0.289191;0.227216;0.146782;km^3;219;Electricity;Lower_Mississippi_River
Reference;MO;water_td_ind_W;ArkWhtRedR;ArkWhtRedR;0.0145611;0.0138885;0.0117384;0.0146246;0.015373;0.0165036;0.0178295;0.0191645;0.0205338;0.0218805;0.0232281;km^3;224;Manufacturing;Arkansas_White_Red
Reference;MO;water_td_ind_W;MissouriR;MissouriR;0.0480195;0.0458013;0.038711;0.0482289;0.050697;0.0544255;0.058798;0.0632007;0.0677162;0.0721576;0.0766016;km^3;223;Manufacturing;Missouri_River
Reference;MO;water_td_ind_W;MissppRN;MissppRN;0.0484031;0.0461671;0.0390202;0.0486141;0.0511019;0.0548603;0.0592676;0.0637055;0.068257;0.0727339;0.0772134;km^3;218;Manufacturing;Upper_Mississippi
Reference;MO;water_td_ind_W;MissppRS;MissppRS;0.00625256;0.00596373;0.00504051;0.00627982;0.00660119;0.00708668;0.00765601;0.00822928;0.00881723;0.00939554;0.00997419;km^3;219;Manufacturing;Lower_Mississippi_River
Reference;MO;water_td_irr_ArkWhtRedR_W;ArkWhtRedR;ArkWhtRedR;0.0271747;0.122418;0.131231;0.142586;0.151196;0.157355;0.160412;0.165057;0.174987;0.190101;0.203479;km^3;224;Irrigation;Arkansas_White_Red
Reference;MO;water_td_irr_MissouriR_W;MissouriR;MissouriR;0.0265602;0.117002;0.132926;0.149911;0.159202;0.164099;0.166251;0.16995;0.181033;0.199013;0.215261;km^3;223;Irrigation;Missouri_River
Reference;MO;water_td_irr_MissppRN_W;MissppRN;MissppRN;0.224463;0.329739;0.450417;0.49987;0.518332;0.531723;0.542001;0.558215;0.581804;0.61135;0.638395;km^3;218;Irrigation;Upper_Mississippi
Reference;MO;water_td_irr_MissppRS_W;MissppRS;MissppRS;0.855175;2.27335;2.18456;2.31328;2.39277;2.45359;2.49561;2.55415;2.62935;2.70967;2.77782;km^3;219;Irrigation;Lower_Mississippi_River
Reference;MO;water_td_muni_W;ArkWhtRedR;ArkWhtRedR;0.13737;0.165546;0.166936;0.158832;0.160234;0.164755;0.169883;0.174474;0.179072;0.18313;0.186809;km^3;224;Municipal;Arkansas_White_Red
Reference;MO;water_td_muni_W;MissouriR;MissouriR;0.440368;0.53069;0.535147;0.509169;0.513662;0.528156;0.544595;0.559313;0.574053;0.587061;0.598853;km^3;223;Municipal;Missouri_River
Reference;MO;water_td_muni_W;MissppRN;MissppRN;0.407154;0.490663;0.494784;0.470765;0.474919;0.48832;0.503519;0.517127;0.530755;0.542783;0.553685;km^3;218;Municipal;Upper_Mississippi
Reference;MO;water_td_muni_W;MissppRS;MissppRS;0.0361655;0.0435832;0.0439492;0.0418158;0.0421847;0.0433751;0.0447251;0.0459338;0.0471444;0.0482127;0.0491811;km^3;219;Municipal;Lower_Mississippi_River
Reference;MO;water_td_pri_W;ArkWhtRedR;ArkWhtRedR;0.00344109;0.00697394;0.00441946;0.00520031;0.00521908;0.00513198;0.00484243;0.00458528;0.00432151;0.00407552;0.00385984;km^3;224;Mining;Arkansas_White_Red
Reference;MO;water_td_pri_W;MissouriR;MissouriR;0.0117451;0.0238033;0.0150844;0.0177496;0.0178137;0.0175164;0.0165281;0.0156504;0.0147501;0.0139105;0.0131743;km^3;223;Mining;Missouri_River
Reference;MO;water_td_pri_W;MissppRN;MissppRN;0.0108637;0.022017;0.0139524;0.0164176;0.0164768;0.0162019;0.0152877;0.0144759;0.0136432;0.0128666;0.0121857;km^3;218;Mining;Upper_Mississippi
Reference;MO;water_td_pri_W;MissppRS;MissppRS;0.00114613;0.00232283;0.001472;0.00173208;0.00173833;0.00170932;0.00161288;0.00152723;0.00143937;0.00135744;0.00128561;km^3;219;Mining;Lower_Mississippi_River
Reference;MS;water_td_an_W;MissppRS;MissppRS;0.0062638;0.00938191;0.010421;0.00968514;0.0102787;0.0109211;0.0115302;0.012107;0.0127304;0.0133499;0.0139432;km^3;219;Livestock;Lower_Mississippi_River
Reference;MS;water_td_an_W;TennR;TennR;1.29E-04;1.93E-04;2.14E-04;1.99E-04;2.12E-04;2.25E-04;2.37E-04;2.49E-04;2.62E-04;2.75E-04;2.87E-04;km^3;230;Livestock;Tennessee_River
Reference;MS;water_td_an_W;UsaCstSE;UsaCstSE;0.00781833;0.0117103;0.0130073;0.0120888;0.0128296;0.0136315;0.0143918;0.0151117;0.0158898;0.016663;0.0174036;km^3;226;Livestock;South_Atlantic_Gulf
Reference;MS;water_td_elec_W;MissppRS;MissppRS;0.162732;0.290261;0.269349;0.170443;0.144186;0.136673;0.127697;0.121892;0.116166;0.094551;0.0844456;km^3;219;Electricity;Lower_Mississippi_River
Reference;MS;water_td_elec_W;TennR;TennR;0.00523655;0.00934031;0.00866738;0.00548469;0.00463977;0.00439799;0.00410916;0.00392236;0.00373812;0.00304256;0.00271738;km^3;230;Electricity;Tennessee_River
Reference;MS;water_td_elec_W;UsaCstSE;UsaCstSE;0.403969;0.72055;0.668637;0.423112;0.357931;0.339279;0.316998;0.302587;0.288374;0.234716;0.20963;km^3;226;Electricity;South_Atlantic_Gulf
Reference;MS;water_td_ind_W;MissppRS;MissppRS;0.125927;0.0921372;0.0948695;0.0850911;0.0858527;0.0901025;0.0969093;0.102988;0.109389;0.115419;0.121423;km^3;219;Manufacturing;Lower_Mississippi_River
Reference;MS;water_td_ind_W;TennR;TennR;0.00392908;0.0028748;0.00296006;0.00265496;0.00267872;0.00281132;0.0030237;0.00321336;0.00341309;0.00360124;0.00378855;km^3;230;Manufacturing;Tennessee_River
Reference;MS;water_td_ind_W;UsaCstSE;UsaCstSE;0.241982;0.177052;0.182302;0.163512;0.164976;0.173142;0.186222;0.197902;0.210203;0.221791;0.233327;km^3;226;Manufacturing;South_Atlantic_Gulf
Reference;MS;water_td_irr_MissppRS_W;MissppRS;MissppRS;3.95371;3.20441;3.58061;3.79159;3.92188;4.02157;4.09043;4.18638;4.30964;4.44129;4.55299;km^3;219;Irrigation;Lower_Mississippi_River
