scenario;region;sector;input;1990;2005;2010;2015;2020;2025;2030;2035;2040;2045;2050;Units;end-use sector
CO2B;WY;comm heating;biomass;9.23E-05;3.38E-04;1.48E-04;5.00E-04;4.80E-04;5.34E-04;6.89E-04;6.86E-04;5.68E-04;3.40E-04;2.14E-04;EJ;buildings
CO2B;WY;comm heating;coal;0.00541112;9.63E-04;4.63E-04;1.58E-04;1.22E-04;1.02E-04;7.87E-05;5.55E-05;3.59E-05;0;0;EJ;buildings
CO2B;WY;comm heating;electricity;5.78E-04;0.001164293;8.22E-04;0.001016099;0.001077307;0.001253922;0.00156053;0.002034336;0.002685181;0.003897981;0.004595298;EJ;buildings
CO2B;WY;comm heating;gas;0.00594052;0.00698995;0.00752062;0.00844699;0.007739541;0.00777229;0.00741704;0.006697502;0.005686518;0.003313779;0.002462148;EJ;buildings
CO2B;WY;comm heating;refined liquids;0.00179391;0.00265018;0.00241211;5.21E-04;4.82E-04;4.85E-04;4.63E-04;4.17E-04;3.39E-04;1.81E-04;1.27E-04;EJ;buildings
CO2B;WY;comm hot water;electricity;4.07E-04;2.41E-04;1.56E-04;3.77E-04;4.14E-04;5.08E-04;6.57E-04;8.41E-04;0.001096145;0.001531564;0.001886639;EJ;buildings
CO2B;WY;comm hot water;gas;0.00206176;0.00115166;0.00151663;0.00171201;0.001656871;0.001719925;0.001750759;0.001731862;0.001656401;0.001287394;0.001039106;EJ;buildings
CO2B;WY;comm hot water;refined liquids;1.26E-04;1.02E-04;3.35E-04;8.33E-04;7.85E-04;7.81E-04;7.51E-04;6.63E-04;4.95E-04;2.55E-04;1.51E-04;EJ;buildings
CO2B;WY;comm lighting;electricity;0.0034353;0.0050372;0.0035246;0.0032727;0.003013368;0.002865509;0.002634925;0.002256119;0.002339512;0.002423778;0.00252353;EJ;buildings
CO2B;WY;comm non-building;electricity;6.78E-04;7.99E-04;0.0011556;0.0014737;0.00146299;0.00156868;0.00172769;0.00187308;0.00200826;0.00211809;0.00221971;EJ;buildings
CO2B;WY;comm office;electricity;5.99E-04;0.0011973;0.0021507;0.00133892;0.00120168;0.00130174;0.00145042;0.00159193;0.00172465;0.00183287;0.00193287;EJ;buildings
CO2B;WY;comm other;electricity;6.50E-04;0.0018497;0.0026555;0.0030404;0.00334528;0.00362996;0.00410042;0.00447343;0.00508644;0.00624014;0.00715571;EJ;buildings
CO2B;WY;comm other;gas;5.05E-04;4.21E-04;2.67E-04;0.0015646;0.00140565;0.00147776;0.00155002;0.00152254;0.00147119;0.00121177;0.00102238;EJ;buildings
CO2B;WY;comm other;refined liquids;3.43E-05;2.13E-04;9.96E-04;0.001862;0.00162232;0.00173389;0.00189885;0.00220512;0.00224019;0.00182146;0.00154138;EJ;buildings
CO2B;WY;comm refrigeration;electricity;6.88E-04;0.00144131;0.00220859;0.0013493;0.001266468;0.001294089;0.001363672;0.001409551;0.001512058;0.001594994;0.00167125;EJ;buildings
CO2B;WY;comm ventilation;electricity;7.61E-04;0.001830488;0.002546889;0.0021616;0.002131553;0.002282964;0.002475695;0.002656708;0.00279993;0.00290574;0.002904403;EJ;buildings
CO2B;WY;other industrial energy use;biomass;9.64E-04;1.85E-04;1.16E-04;1.01E-04;1.04E-04;1.07E-04;1.08E-04;1.11E-04;1.11E-04;5.88E-05;1.65E-05;EJ;industry
CO2B;WY;other industrial energy use;coal;0.0365317;0.0249972;0.0257882;0.02310959;0.023827548;0.02425593;0.024247905;0.023856535;0.020770424;0.004932133;0.001017571;EJ;industry
CO2B;WY;other industrial energy use;electricity;0.0261662;0.0269895;0.0341522;0.0336478;0.0277326;0.03030445;0.032292714;0.035679973;0.043206352;0.071477824;0.102560548;EJ;industry
CO2B;WY;other industrial energy use;gas;0.0551466;0.0599788;0.0860287;0.0654984;0.067690121;0.068883802;0.068985519;0.069530936;0.069632579;0.058856607;0.035406282;EJ;industry
CO2B;WY;other industrial energy use;hydrogen;0;0;0;0;0;1.57E-06;2.57E-06;1.90E-05;7.38E-05;3.75E-04;7.86E-04;EJ;industry
CO2B;WY;other industrial energy use;refined liquids;0.0108422;0.0115705;0.0149391;0.010739589;0.010026175;0.010063595;0.010087482;0.010662261;0.010372854;0.00675651;0.003514506;EJ;industry
CO2B;WY;other industrial feedstocks;refined liquids;0.0122723;0.0078106;0.0226027;0.0243793;0.0235532;0.0244012;0.0248417;0.0257212;0.0268135;0.0277305;0.0291268;EJ;industry
CO2B;WY;resid clothes dryers;electricity;3.62E-04;5.54E-04;4.56E-04;4.44E-04;4.27E-04;4.34E-04;4.49E-04;4.63E-04;4.96E-04;5.30E-04;5.68E-04;EJ;buildings
CO2B;WY;resid clothes dryers;gas;6.42E-05;1.57E-04;7.60E-05;4.29E-05;4.11E-05;4.12E-05;4.09E-05;3.79E-05;3.64E-05;3.12E-05;2.43E-05;EJ;buildings
CO2B;WY;resid clothes washers;electricity;0;7.66E-05;7.30E-05;6.56E-05;5.43E-05;4.76E-05;4.20E-05;3.47E-05;3.73E-05;3.99E-05;4.24E-05;EJ;buildings
CO2B;WY;resid computers;electricity;0;1.42E-04;3.02E-04;2.49E-04;2.07E-04;1.70E-04;1.44E-04;1.22E-04;1.02E-04;1.07E-04;1.12E-04;EJ;buildings
CO2B;WY;resid cooking;electricity;2.13E-04;2.23E-04;2.42E-04;2.37E-04;2.42E-04;2.63E-04;3.00E-04;3.38E-04;3.86E-04;4.24E-04;4.67E-04;EJ;buildings
CO2B;WY;resid cooking;gas;2.18E-04;4.71E-04;3.28E-04;1.80E-04;1.68E-04;1.58E-04;1.44E-04;1.25E-04;9.61E-05;7.98E-05;5.98E-05;EJ;buildings
CO2B;WY;resid cooking;refined liquids;1.08E-05;2.59E-05;1.18E-04;8.05E-05;7.46E-05;7.02E-05;6.41E-05;6.00E-05;5.18E-05;4.56E-05;3.62E-05;EJ;buildings
CO2B;WY;resid cooling;electricity;1.61E-04;6.10E-04;6.51E-04;6.01E-04;5.99E-04;6.13E-04;6.38E-04;6.71E-04;7.07E-04;7.47E-04;7.90E-04;EJ;buildings
CO2B;WY;resid dishwashers;electricity;0;2.10E-04;2.27E-04;2.14E-04;2.06E-04;2.06E-04;2.07E-04;2.10E-04;2.13E-04;2.25E-04;2.37E-04;EJ;buildings
CO2B;WY;resid freezers;electricity;2.98E-04;1.84E-04;1.81E-04;1.74E-04;1.71E-04;1.76E-04;1.85E-04;1.94E-04;2.04E-04;2.14E-04;2.24E-04;EJ;buildings
CO2B;WY;resid furnace fans;electricity;0;1.29E-04;2.83E-04;2.46E-04;2.17E-04;2.00E-04;1.91E-04;1.85E-04;1.79E-04;1.87E-04;1.96E-04;EJ;buildings
CO2B;WY;resid heating;biomass;8.46E-04;0.00210649;0.00114259;0.0034171;0.003169256;0.003078377;0.003116434;0.002764902;0.002172138;0.001539856;9.95E-04;EJ;buildings
CO2B;WY;resid heating;coal;0.00135279;8.37E-05;0;0;0;0;0;0;0;0;0;EJ;buildings
CO2B;WY;resid heating;electricity;8.50E-04;8.25E-04;0.001249492;0.001649;0.001810545;0.00196896;0.002232488;0.002655633;0.003182849;0.003790309;0.004360176;EJ;buildings
CO2B;WY;resid heating;gas;0.009370108;0.00792618;0.009143949;0.00841589;0.007686453;0.007231227;0.006514949;0.00555236;0.004428577;0.003249473;0.002260469;EJ;buildings
CO2B;WY;resid heating;refined liquids;0.00120079;0.0014587;0.00226009;7.89E-04;7.15E-04;6.65E-04;5.92E-04;5.01E-04;3.93E-04;2.82E-04;1.89E-04;EJ;buildings
CO2B;WY;resid hot water;electricity;6.21E-04;7.12E-04;8.73E-04;0.00100342;0.001116416;0.001266221;0.001463675;0.00173168;0.001895421;0.002201467;0.002563082;EJ;buildings
CO2B;WY;resid hot water;gas;0.002279002;0.002935845;0.002669977;0.002666155;0.002464862;0.002406007;0.002359823;0.002127716;0.002045364;0.001710473;0.001317121;EJ;buildings
CO2B;WY;resid hot water;refined liquids;1.66E-04;5.47E-04;4.80E-04;4.12E-04;3.60E-04;3.27E-04;2.88E-04;2.21E-04;2.01E-04;1.54E-04;1.02E-04;EJ;buildings
CO2B;WY;resid lighting;electricity;0.00132;0.0015908;0.001525089;0.001082312;7.10E-04;2.67E-04;2.37E-04;2.36E-04;2.47E-04;2.57E-04;2.68E-04;EJ;buildings
CO2B;WY;resid other;electricity;9.58E-04;0.00221;0.0025203;0.0024901;0.00253604;0.00262802;0.00278673;0.00294026;0.00313011;0.00336354;0.00357039;EJ;buildings
CO2B;WY;resid other;gas;6.42E-05;0;3.83E-04;2.06E-04;1.58E-04;1.57E-04;1.64E-04;1.68E-04;1.60E-04;1.19E-04;9.40E-05;EJ;buildings
CO2B;WY;resid other;refined liquids;3.24E-05;1.26E-04;1.85E-04;1.43E-04;1.05E-04;1.05E-04;1.08E-04;1.20E-04;1.15E-04;8.25E-05;6.53E-05;EJ;buildings
CO2B;WY;resid refrigerators;electricity;0.00100068;8.62E-04;8.65E-04;8.17E-04;7.99E-04;8.16E-04;8.53E-04;8.91E-04;9.30E-04;9.73E-04;0.001017077;EJ;buildings
CO2B;WY;resid televisions;electricity;4.05E-04;6.54E-04;7.73E-04;7.15E-04;6.29E-04;6.05E-04;6.42E-04;6.79E-04;7.19E-04;7.54E-04;7.91E-04;EJ;buildings
CO2B;WY;trn_aviation_intl;electricity;0;0;0;0;0;0;0;1.91E-10;2.08E-09;3.79E-08;5.55E-07;EJ;transportation
CO2B;WY;trn_aviation_intl;hydrogen;0;0;0;0;0;0;0;1.60E-10;3.86E-09;1.19E-07;2.54E-06;EJ;transportation
CO2B;WY;trn_aviation_intl;refined liquids;1.70E-04;2.44E-04;5.87E-04;5.77E-04;5.54E-04;5.13E-04;4.84E-04;4.75E-04;4.87E-04;4.74E-04;4.69E-04;EJ;transportation
CO2B;WY;trn_freight;electricity;0;0;0;0;0;5.22E-05;2.25E-04;4.40E-04;5.75E-04;6.86E-04;7.33E-04;EJ;transportation
CO2B;WY;trn_freight;hydrogen;0;0;0;0;0;7.31E-05;2.70E-04;5.28E-04;6.89E-04;8.19E-04;8.78E-04;EJ;transportation
CO2B;WY;trn_freight;refined liquids;0.0038901;0.00508302;0.00458716;0.00420208;0.00407148;0.003845715;0.003242244;0.002502796;0.002200599;0.002022128;0.001824209;EJ;transportation
CO2B;WY;trn_freight_road;electricity;0;0;0;0;0;5.08E-05;3.99E-04;0.001431631;0.003347855;0.00774381;0.015279154;EJ;transportation
CO2B;WY;trn_freight_road;hydrogen;0;0;0;0;0;1.91E-05;1.65E-04;5.94E-04;0.001421506;0.003413329;0.005394585;EJ;transportation
CO2B;WY;trn_freight_road;refined liquids;0.05890765;0.07697351;0.06946465;0.06363236;0.062548714;0.060941788;0.056493629;0.051410075;0.044258434;0.028583643;0.013085623;EJ;transportation
CO2B;WY;trn_pass;electricity;0;0;0;0;4.24E-06;9.06E-06;1.47E-05;3.13E-05;6.44E-05;2.11E-04;5.58E-04;EJ;transportation
CO2B;WY;trn_pass;hydrogen;0;0;0;0;0;0;0;2.14E-06;8.14E-06;4.53E-05;1.55E-04;EJ;transportation
CO2B;WY;trn_pass;refined liquids;8.15E-04;0.001151298;0.0024397;0.002383789;0.002283691;0.00226181;0.002155025;0.002098926;0.002043328;0.001597969;9.84E-04;EJ;transportation
CO2B;WY;trn_pass_road;electricity;0;0;0;0;0;5.66E-06;2.76E-05;8.08E-05;1.42E-04;1.94E-04;2.24E-04;EJ;transportation
CO2B;WY;trn_pass_road;gas;0;5.28E-04;8.29E-04;7.12E-04;9.79E-04;9.37E-04;6.64E-04;4.53E-04;3.46E-04;2.59E-04;2.01E-04;EJ;transportation
CO2B;WY;trn_pass_road;hydrogen;0;0;0;0;0;8.59E-06;3.95E-05;1.08E-04;1.78E-04;2.27E-04;2.43E-04;EJ;transportation
CO2B;WY;trn_pass_road;refined liquids;0.00225904;0.00295181;0.00266393;0.00244024;0.003481011;0.003928818;0.00333683;0.002736346;0.00218577;0.001702584;0.001362455;EJ;transportation
CO2B;WY;trn_pass_road_LDV;electricity;0;0;0;0;0;1.59E-05;2.70E-05;3.12E-05;3.62E-05;4.32E-05;5.02E-05;EJ;transportation
CO2B;WY;trn_pass_road_LDV;refined liquids;9.69E-05;1.15E-04;1.23E-04;1.25E-04;1.01E-04;5.60E-05;4.33E-05;4.72E-05;4.96E-05;4.80E-05;4.71E-05;EJ;transportation
CO2B;WY;trn_pass_road_LDV_4W;electricity;0;0;0;0;0;2.86E-04;0.001772896;0.002826355;0.003743395;0.004397793;0.00525723;EJ;transportation
CO2B;WY;trn_pass_road_LDV_4W;hydrogen;0;0;0;0;0;2.89E-05;3.73E-04;6.15E-04;9.01E-04;0.001206584;0.001735285;EJ;transportation
CO2B;WY;trn_pass_road_LDV_4W;refined liquids;0.027517098;0.032655497;0.034892897;0.035632397;0.030125361;0.025056395;0.019498246;0.015689151;0.012581365;0.011260505;0.009461538;EJ;transportation
CO2B_W;AK;comm cooking;electricity;6.56E-05;9.75E-05;1.80E-04;5.21E-05;5.78E-05;6.76E-05;8.97E-05;1.15E-04;1.37E-04;1.67E-04;2.01E-04;EJ;buildings
CO2B_W;AK;comm cooking;gas;7.75E-04;0.00102418;0.001465283;7.56E-04;7.26E-04;7.17E-04;6.86E-04;6.51E-04;6.20E-04;5.41E-04;4.94E-04;EJ;buildings
CO2B_W;AK;comm cooling;electricity;6.18E-05;1.54E-04;1.50E-04;1.22E-04;1.20E-04;1.16E-04;1.15E-04;1.12E-04;1.10E-04;1.06E-04;1.08E-04;EJ;buildings
CO2B_W;AK;comm cooling;gas;1.30E-06;1.25E-05;7.10E-06;7.60E-06;7.15E-06;6.76E-06;6.34E-06;5.98E-06;5.75E-06;5.12E-06;4.88E-06;EJ;buildings
CO2B_W;AK;comm heating;biomass;1.39E-04;1.73E-04;2.83E-04;0.00117119;0.001161893;0.001268909;0.001599232;0.001622726;0.001364446;8.47E-04;5.49E-04;EJ;buildings
CO2B_W;AK;comm heating;coal;0.0162671;0.00613441;0.00774521;0.00768247;0.00593;0.00497691;0.00384123;0.00270556;0.00175247;0;0;EJ;buildings
CO2B_W;AK;comm heating;electricity;8.84E-04;0.0011951;6.97E-04;9.22E-04;0.001116379;0.001277595;0.001632819;0.002148956;0.002804785;0.004315405;0.005093269;EJ;buildings
CO2B_W;AK;comm heating;gas;0.0160584;0.012503;0.0112962;0.0110744;0.0105765;0.010657617;0.010505821;0.01016617;0.009580652;0.007392862;0.006212014;EJ;buildings
CO2B_W;AK;comm heating;refined liquids;0.00524869;0.00512821;0.00816801;0.00239539;0.002280761;0.002269372;0.002138833;0.001900125;0.001512765;8.00E-04;5.54E-04;EJ;buildings
CO2B_W;AK;comm hot water;electricity;5.13E-04;1.77E-04;8.62E-05;2.09E-04;2.40E-04;2.68E-04;3.28E-04;3.82E-04;4.35E-04;5.51E-04;6.58E-04;EJ;buildings
CO2B_W;AK;comm hot water;gas;0.00208996;0.0019468;0.00190812;0.00175792;0.001694235;0.001683575;0.001660909;0.001646878;0.001634553;0.001430998;0.001287131;EJ;buildings
CO2B_W;AK;comm hot water;refined liquids;1.81E-04;5.19E-04;5.22E-04;4.96E-04;4.63E-04;4.41E-04;3.99E-04;3.37E-04;2.51E-04;1.32E-04;8.93E-05;EJ;buildings
CO2B_W;AK;comm lighting;electricity;0.0033042;0.0028949;0.001910201;0.002072801;0.00190825;0.001725065;0.001507549;0.001204539;0.001205075;0.00121377;0.001233335;EJ;buildings
CO2B_W;AK;comm non-building;electricity;8.27E-04;0.0010368;0.0014615;0.0018558;0.00184246;0.00186932;0.00195816;0.0020519;0.00214355;0.00222379;0.00230289;EJ;buildings
CO2B_W;AK;comm office;electricity;6.19E-04;0.0010142;0.0014345;8.84E-04;7.95E-04;8.10E-04;8.56E-04;9.06E-04;9.56E-04;9.99E-04;0.00104215;EJ;buildings
CO2B_W;AK;comm other;electricity;4.84E-04;0.0013253;0.0016607;0.0019423;0.00245976;0.00251637;0.00307685;0.00369974;0.0044342;0.0055361;0.00652164;EJ;buildings
CO2B_W;AK;comm other;gas;5.12E-04;5.50E-04;4.61E-04;0.0037476;0.003517;0.00370117;0.00410136;0.00476876;0.0053932;0.00513559;0.00471419;EJ;buildings
CO2B_W;AK;comm other;refined liquids;4.05E-04;4.66E-04;0.002287;0.0038077;0.00336037;0.00326834;0.00275567;0.00196103;0.00108553;6.37E-04;4.63E-04;EJ;buildings
CO2B_W;AK;comm refrigeration;electricity;3.72E-04;0.001125;0.00159112;0.00100061;9.38E-04;9.12E-04;9.13E-04;9.07E-04;9.50E-04;9.87E-04;0.001022316;EJ;buildings
CO2B_W;AK;comm ventilation;electricity;5.47E-04;0.001165878;0.001433756;0.001249289;0.001234849;0.001253466;0.001297087;0.001340129;0.001365439;0.001373274;0.001319726;EJ;buildings
CO2B_W;AK;other industrial energy use;biomass;0.0063943;5.18E-05;9.49E-05;1.47E-04;1.46E-04;1.48E-04;1.56E-04;1.63E-04;1.64E-04;1.30E-04;7.54E-05;EJ;industry
CO2B_W;AK;other industrial energy use;coal;0;1.98E-05;4.73E-05;1.34E-05;1.34E-05;1.36E-05;1.34E-05;1.22E-05;9.49E-06;4.38E-06;1.85E-06;EJ;industry
CO2B_W;AK;other industrial energy use;electricity;0;0.001153;0.001855;0.0032096;0.00100639;8.78E-04;0.001544243;0.001739702;0.002061199;0.003822797;0.009259302;EJ;industry
CO2B_W;AK;other industrial energy use;gas;0.2011929;0.2961336;0.2087604;0.2208806;0.2182385;0.220648125;0.223096476;0.226443293;0.228472094;0.217344755;0.199689506;EJ;industry
CO2B_W;AK;other industrial energy use;hydrogen;0;0;0;0;0;6.34E-06;5.21E-05;1.36E-04;4.41E-04;0.00230669;0.020057102;EJ;industry
CO2B_W;AK;other industrial energy use;refined liquids;0.0020014;0.0050382;0.00649041;0.0076162;0.005571503;0.0056064;0.005507232;0.006682834;0.006955411;0.006470288;0.006417769;EJ;industry
CO2B_W;AK;other industrial feedstocks;refined liquids;0.00345271;0.0027463;0.0359166;0.0416755;0.0403179;0.0407553;0.0414113;0.0424156;0.0430632;0.0417703;0.0422149;EJ;industry
CO2B_W;AK;resid clothes dryers;electricity;1.76E-04;3.80E-04;2.56E-04;2.07E-04;2.02E-04;2.00E-04;2.06E-04;2.10E-04;2.21E-04;2.33E-04;2.48E-04;EJ;buildings
CO2B_W;AK;resid clothes dryers;gas;5.65E-05;1.20E-04;5.67E-05;4.69E-05;4.38E-05;4.20E-05;4.04E-05;3.73E-05;3.77E-05;3.51E-05;3.05E-05;EJ;buildings
CO2B_W;AK;resid clothes washers;electricity;0;5.26E-05;4.10E-05;3.05E-05;2.53E-05;2.18E-05;1.89E-05;1.54E-05;1.65E-05;1.76E-05;1.88E-05;EJ;buildings
CO2B_W;AK;resid computers;electricity;0;9.77E-05;1.69E-04;1.16E-04;9.69E-05;7.80E-05;6.51E-05;5.50E-05;4.59E-05;4.82E-05;5.05E-05;EJ;buildings
CO2B_W;AK;resid cooking;electricity;1.03E-04;1.53E-04;1.36E-04;1.10E-04;1.19E-04;1.32E-04;1.59E-04;1.83E-04;2.11E-04;2.34E-04;2.67E-04;EJ;buildings
CO2B_W;AK;resid cooking;gas;1.92E-04;3.61E-04;2.45E-04;1.97E-04;1.84E-04;1.76E-04;1.65E-04;1.54E-04;1.39E-04;1.32E-04;1.17E-04;EJ;buildings
CO2B_W;AK;resid cooking;refined liquids;1.78E-05;4.59E-05;2.22E-04;1.37E-04;1.27E-04;1.21E-04;1.12E-04;1.11E-04;1.08E-04;1.07E-04;9.72E-05;EJ;buildings
CO2B_W;AK;resid cooling;electricity;6.70E-06;4.85E-05;3.33E-05;3.62E-05;3.64E-05;3.61E-05;3.72E-05;3.87E-05;4.01E-05;4.20E-05;4.42E-05;EJ;buildings
CO2B_W;AK;resid dishwashers;electricity;0;1.44E-04;1.27E-04;9.96E-05;9.66E-05;9.39E-05;9.31E-05;9.32E-05;9.28E-05;9.72E-05;1.02E-04;EJ;buildings
CO2B_W;AK;resid freezers;electricity;1.45E-04;1.26E-04;1.01E-04;8.10E-05;7.98E-05;8.05E-05;8.38E-05;8.78E-05;9.20E-05;9.65E-05;1.01E-04;EJ;buildings
CO2B_W;AK;resid furnace fans;electricity;0;8.86E-05;1.59E-04;1.15E-04;1.01E-04;9.14E-05;8.64E-05;8.32E-05;8.04E-05;8.44E-05;8.85E-05;EJ;buildings
CO2B_W;AK;resid heating;biomass;0.0012773;9.95E-04;0.00217551;0.0048165;0.004422293;0.004209676;0.004114193;0.003613986;0.002827307;0.002004012;0.001304097;EJ;buildings
CO2B_W;AK;resid heating;coal;0.00406609;5.34E-04;0;0;0;0;0;0;0;0;0;EJ;buildings
CO2B_W;AK;resid heating;electricity;0.002896899;0.001800212;0.002425113;0.0029607;0.003376675;0.00355701;0.00404184;0.00473721;0.005520888;0.00646873;0.007399944;EJ;buildings
CO2B_W;AK;resid heating;gas;0.011049199;0.014248901;0.014673802;0.0136417;0.012391054;0.011542403;0.010357403;0.008910744;0.007361615;0.005741275;0.00432941;EJ;buildings
CO2B_W;AK;resid heating;refined liquids;0.008147679;0.008013231;0.006729542;0.0039496;0.003554931;0.003275634;0.002875961;0.00240061;0.001870858;0.001342935;8.98E-04;EJ;buildings
CO2B_W;AK;resid hot water;electricity;8.62E-04;0.00124992;0.00120822;0.00149709;0.001740267;0.001907392;0.00218394;0.002424077;0.002416338;0.002508338;0.002676326;EJ;buildings
CO2B_W;AK;resid hot water;gas;0.001379522;0.002374233;0.002533744;0.003328778;0.002960581;0.002818558;0.002672167;0.002406112;0.002454922;0.002242117;0.00190225;EJ;buildings
CO2B_W;AK;resid hot water;refined liquids;2.24E-05;5.00E-04;8.70E-04;6.75E-04;5.75E-04;5.14E-04;4.36E-04;3.19E-04;3.00E-04;2.41E-04;1.69E-04;EJ;buildings
CO2B_W;AK;resid lighting;electricity;6.41E-04;0.001092189;8.56E-04;5.04E-04;3.29E-04;1.20E-04;1.06E-04;1.05E-04;1.09E-04;1.13E-04;1.18E-04;EJ;buildings
CO2B_W;AK;resid other;electricity;4.65E-04;0.0015173;0.0014138;0.0011587;0.00127757;0.00127963;0.00136258;0.00139968;0.00146168;0.00160709;0.00174716;EJ;buildings
CO2B_W;AK;resid other;gas;5.65E-05;0;2.86E-04;2.25E-04;1.61E-04;1.71E-04;1.70E-04;1.88E-04;2.04E-04;1.82E-04;1.60E-04;EJ;buildings
CO2B_W;AK;resid other;refined liquids;5.35E-05;2.22E-04;3.47E-04;2.43E-04;1.68E-04;1.77E-04;1.72E-04;2.07E-04;2.23E-04;1.92E-04;1.66E-04;EJ;buildings
CO2B_W;AK;resid refrigerators;electricity;4.86E-04;5.92E-04;4.85E-04;3.80E-04;3.73E-04;3.74E-04;3.86E-04;4.02E-04;4.18E-04;4.37E-04;4.57E-04;EJ;buildings
CO2B_W;AK;resid televisions;electricity;1.96E-04;4.49E-04;4.34E-04;3.32E-04;2.94E-04;2.77E-04;2.90E-04;3.06E-04;3.22E-04;3.38E-04;3.55E-04;EJ;buildings
CO2B_W;AK;trn_aviation_intl;electricity;0;0;0;0;0;0;0;6.50E-09;5.75E-08;8.13E-07;1.06E-05;EJ;transportation
CO2B_W;AK;trn_aviation_intl;hydrogen;0;0;0;0;0;0;0;4.46E-09;9.29E-08;2.46E-06;5.05E-05;EJ;transportation
CO2B_W;AK;trn_aviation_intl;refined liquids;0.020841;0.0383762;0.026815;0.021462;0.0206389;0.0186863;0.0173894;0.0169455;0.0172706;0.0168464;0.0166143;EJ;transportation
CO2B_W;AK;trn_freight;electricity;0;0;0;0;0;3.12E-05;1.33E-04;2.48E-04;3.09E-04;3.55E-04;3.85E-04;EJ;transportation
CO2B_W;AK;trn_freight;hydrogen;0;0;0;0;0;4.39E-05;1.57E-04;2.93E-04;3.73E-04;4.38E-04;4.86E-04;EJ;transportation
CO2B_W;AK;trn_freight;refined liquids;0.003661103;0.003556899;0.003525508;0.00266076;0.00256546;0.002359846;0.001944562;0.001478763;0.001285014;0.001191761;0.001112749;EJ;transportation
CO2B_W;AK;trn_freight_road;electricity;0;0;0;0;0;2.89E-05;2.29E-04;7.66E-04;0.001647648;0.003398652;0.006342552;EJ;transportation
CO2B_W;AK;trn_freight_road;hydrogen;0;0;0;0;0;1.14E-05;9.08E-05;2.87E-04;6.66E-04;0.001593434;0.002934038;EJ;transportation
CO2B_W;AK;trn_freight_road;refined liquids;0.05335293;0.05363927;0.05285385;0.04029239;0.039514703;0.037732389;0.034497535;0.031555778;0.027825681;0.020309464;0.012180878;EJ;transportation
CO2B_W;AK;trn_pass;electricity;0;0;0;0;8.23E-07;1.65E-06;2.62E-06;2.89E-04;7.80E-04;0.003282885;0.010637842;EJ;transportation
CO2B_W;AK;trn_pass;hydrogen;0;0;0;0;0;0;0;4.68E-05;1.60E-04;8.43E-04;0.00346701;EJ;transportation
CO2B_W;AK;trn_pass;refined liquids;0.079782991;0.14678509;0.102608891;0.082120094;0.078643795;0.07506088;0.06993711;0.067495677;0.065932252;0.05499339;0.037990499;EJ;transportation
CO2B_W;AK;trn_pass_road;electricity;0;0;0;0;0;3.47E-06;1.65E-05;4.69E-05;8.14E-05;1.10E-04;1.26E-04;EJ;transportation
CO2B_W;AK;trn_pass_road;gas;0;9.53E-05;1.28E-04;3.25E-05;4.43E-05;4.20E-05;2.91E-05;1.94E-05;1.46E-05;1.10E-05;8.57E-06;EJ;transportation
CO2B_W;AK;trn_pass_road;hydrogen;0;0;0;0;0;5.27E-06;2.34E-05;6.24E-05;1.02E-04;1.30E-04;1.40E-04;EJ;transportation
CO2B_W;AK;trn_pass_road;refined liquids;0.00204592;0.00205691;0.00202674;0.00154508;0.002206343;0.002453834;0.002033554;0.001623736;0.001279146;0.001000479;8.08E-04;EJ;transportation
CO2B_W;AK;trn_pass_road_LDV;electricity;0;0;0;0;0;1.28E-05;2.05E-05;2.30E-05;2.61E-05;3.10E-05;3.56E-05;EJ;transportation
CO2B_W;AK;trn_pass_road_LDV;refined liquids;8.42E-05;1.02E-04;9.96E-05;1.01E-04;8.41E-05;4.55E-05;3.32E-05;3.57E-05;3.75E-05;3.73E-05;3.65E-05;EJ;transportation
CO2B_W;AK;trn_pass_road_LDV_4W;electricity;0;0;0;0;0;2.17E-04;0.001319448;0.002098238;0.002721888;0.003132598;0.003620957;EJ;transportation
CO2B_W;AK;trn_pass_road_LDV_4W;hydrogen;0;0;0;0;0;2.25E-05;2.70E-04;4.40E-04;6.45E-04;8.84E-04;0.001297732;EJ;transportation
CO2B_W;AK;trn_pass_road_LDV_4W;refined liquids;0.023912697;0.029089297;0.028296097;0.028627597;0.025239471;0.021002402;0.016209951;0.01306763;0.010684616;0.009820426;0.008587695;EJ;transportation
CO2B_W;AK;trn_shipping_intl;refined liquids;0.00119608;1.37E-04;3.79E-04;0;0;0;0;0;0;0;0;EJ;transportation
CO2B_W;AL;cement;electricity;0.00108997;0.00149853;9.63E-04;9.63E-04;0.001081226;0.001194108;9.84E-04;9.92E-04;0.001001858;9.60E-04;9.61E-04;EJ;industry
